,comment
98,طلبت شاورما فراخ وصلت لحمه ؟؟
99,I put a note that the shawerma chicken sandwich is plain with no additions but it came with pickles and sauce also the vine leaves were raw not cooked well and had very high salt content
100,B
101,the driver is insane
102,"the sauce on the Fattah is not a sweet and sour sauce, it's just a tomato sauce and it's terrible"
103,بطاطس بايتة صوص قليل جدا و سلطة بايتة و دبلانة
104,الشاورما حاجه استغفر الله
105,اوحش شاورما في الحياه
106,Tastes old and fries was unseasoned and oily
107,الاوردر غلط انا طالبه الحجم الكبير جالي الحجم الصغير
108,مزيتة خالص والبطاطس شبه نية ومش مقرمشة
109,الاكل جية بارد جداااا كأنة كان في التلاجة وملهوش اي طعب ولا حسيت بطعم تومية اصلا وكلة تحس ان الاكل ناقص ملح وملوش لازمة
110,الاكل سئ جدا و بارد و مش مستوي كويس بصراحة سئ للغاية
111,الاوردر ناقص
112,السندوتش من غير جبنة ولا تومية
113,الاكل مفهوش غير معلقة رز و النص فرخة صغيرة اوي
114,اكل سيء جدا
115,الفته لقيت فيها عود قرنفل او معرفش اسمه ايه بس حاجه خلت طعم الاكل مش حلو
116,الاوردر ناقص سلطه التبوله
117,"The delivery was on time .. But the food was cold , the garlic dip was put on the fatta too early when the food was still hot and it resulted in a bad ruin taste because it set too long, and by the time it got to me it was cold and tasted bad."
118,سئ جدأ لا انصح به احد تقريباً كان باعت عينات مش باعت الاكل السندوتشات كلها قد الصوباع بزغم اني جايب الكبير اسوء مطعم جربته لا انصح به احد امال لو كنت جايب الضغير كانو ادوني لقمه مطعم زفت
119,اكل يقرف جدا
120,اسوا سندوتش واسوا فتة واسوا فتوش واسوا توصيل
121,التغليف كويس جداً و الأكل كويس
122,الاكل وصل فيه شيء اسود انا مش عارف هو ايه و كمان كان فيه حاجة بلاستيك تجربة سيئة جدًا ورميت الاكل على طول
123,كالعاده الاوردر وصل غلط
124,في جلد كتير في الفراخ
125,للأسف الأكل لا يصلح للإستعمال الآدمي. تحربة لن تتكرر
126,Excellent but took about 30 mins to get ready for delivery
127,It wasn’t fresh at all
128,الحجم بقي صغير جدا الكواليتي بقت زي الزفت طالب الاوردر بزبادي جالي بتومية مع اني متأكد عليهم و خليت بتاع الدليفري ياكد عليهم تانى لما وصل مش مقفلين العلب كويس الكواليتي بتاعة الباكينج بقت 👎 الكول سلو حطين علية شربات مسكر جدا باختصار سوري بقي زبالة
129,الطلب مفروض يحى ف بوكس مع بطاطس شيبس وده كان المطلوب لكن وصل ملفوف فورق و بطاطس مقلية بارده و معجنه
130,مجاش ولا رز ولا خضار و الكميه مش ربع كيلو خالص عيب كده
131,تعبت جدا بعد الاكل
132,"Portion is very small, and price is very high, and the order delivered in medium while I ordered large"
133,very bad
134,الرز كان بايظ جدا وريحته لا تطاق بجد وكان واضح اوي قد ايه هو غير صالح للاكل
135,very nice best app i love you
136,الاكل سئ للغاية بايت والعيش مفرول اترمى والله زي ما هو واخر مرة اطلب من سوري حاجة
137,سيء جدا الستربس عباره عن حطب و خربان و مجاش نفس الي طلبته
138,الاكل يقرف بصراحه اسواء تجربه واسواء اكل فلوس بتترمي ع الارض حرفيا ولله منصحش حد بيه
139,اتأخر جدااا جدااا
140,"It literally taste disgusting, this is the worst shawarma I ever ate."
141,اسوء شاورما كلتها في حياتي ، عبارة عن جلد مفيش لحمة في الساندوتش حاجة قرف
142,كنت طالبة منقوشة لبنة وزعتر تقريبًا فيها ريحة زعتر مش زي لما كنت بطلبها قبل كدة خالص الشاورما والبطاطس كويسين برجاء الاهتمام. شكرًا
143,It was wrong order and when I told you that in a call you didn’t reply 😡😡😡
144,الفراخ مش على طريقه الشاورما كانت مسلوقة ومتحمره على الجريل واللحمه كانت سيئة جداً
145,وحش جدا
146,الطلب في غلط طالب سبرايت جاني كولا وكمية ورقة العنب غير كافية
147,الشاورما طلبت الكبيرة وجت شبه فاضيه من جوا ؟
148,Food portions are the worst
149,كان فيه اضافه مكسرات ومتمش اضافه اي حاجه
150,الجودة سيئة جدااااااا جداااااااا جدااااااااا، أسوء ساندوتشات شاورما وأسوء بطاطس
151,Good
152,أسوء مطعم ممكن تطلب منه أكل ❌ لا طعم ولا جوده وغاااالى عالفاضى 🤬 فلوسك بتترمى عالأرض حرفياً 🚯 لا أنصح حد بيه الصراحة ❌❌❌❌❌
153,سواق قمة في قله الادب. مش عارف يوصل و بسأله حضرتك ماشي في انهي اتجاه يقولي معرفش انا ماشي بتساهيل ربنا! و لما احاول اوصفلة العمارة و اساعدك يوصل يرد عليا بمنتهي التناكة و قله الادب كأن انا ال مش علرفة اوصفله! انتوا بتشغلوا الناس دي عشان تخلي الواحد ي...
154,الاكل والسلاطات سيئين جدااااا الاكل مملح وفته الكفته وحشه جدا والثوميه زبادي مش ثوميه وورق العنب مملح جداااا والفتوش فيها طعم لاااااازع - بصراحه الفلوس اترمت ف الارض
155,Sandwich shawrma w btats w7sheen awi w mna2eesh bastrma bash3a
156,I don’t revised my order
157,جميل جدأ
158,الفتة صغيرة جدااا و مش مخدومة و مفيهاش عيش تجربة سيئة!!!!
159,Kobeba is the worst Shawerma not so good Rice is fine
160,الفتة طعمها سئ جدا والثومية ملهاش طعم والكلو سلو لاذعة جدا والبيبسي سخنة اخر مرة اكل سوري تجربة سيئة جدا
161,كمية الشاورما قليلة جدا بالنسبة لحجم الفتة الشاورما ناشفة و كلها دهن غير مرشح لمحبي الاكل السوري
162,سيء سيءءءءء اويييي
163,الطعم سئ جدا
164,كنت كالبة البطاطس سادة زجت عكس كده
165,الاكل حقيقي من احمل المرات الي طلبت فيها الشورما اللحمه تحفه و المناقيش تحفه و البطاطس الهاليبينو تجنن ♥️♥️
166,مقرف جدا اسوأ مره آكل سوري استحاله تتكرر التجربه
167,"shawerma was terrible... chiecken almost grey with strange smell and taste , they added a lot of spices to cover it up."
168,صفر من عشرة الاكل مزيت و بايت
169,الاوردر المفروض معاه بطاطس من ضمن الاوفر و دي مجتش
170,الاكل ني وبيشد ......
171,اسوا مطعم فى الدنيا بجد الفراخ كانها ميتة و حاجة قرف
172,الاوردر موصلش اصلا ومش عارفة اشتكي واخد وقت طويل جدا على ما المطعم رد وجيت اكنسل لقيت الابلكيشن بيقول مينفعش ولما بدأ التحضير وقت التوصيل اتغير تماما وياريت الاوردر جه اصلا .. كله زفت زفت جدا وغسر راضية عن الابلكيشن ولا طريقة الوصول للدعم الفني نهائي
173,Thx
174,سندوتش البطاطس سيئ جدا والعيش مش طازه والبطاطس مش فريش
175,حلو بس كان ممكن يكون افضل من كدا
176,Food not hot The kofta sandwich was very small and I ordered a large one Fatooosh is so bad .. disgusting taste and not fresh
177,Bsbe
178,التغليف كان سئ جدًا لفتة الشاورما العلبة محطوطة بالمشقلب فكل التومية لزقت في الغطا.. الطعم مكانش احسن حاجة انا متعودة اكل من عند سوري دايمًا الشاورما باتس بتكون مضبوطة وجميلة لكن الفتة مكانتش حلوة ومكملتهاش
179,تجربة سيئة للأسف البطاطس كانت فيها شعراية و الفتة لقيت فيها ذبانة مستوى النظافة بقى منعدم
180,I received the order missing things..it wasn't complete
181,هالوو رجعتلكم مع مطعم جديد😂 هقارن هنا مع كرم الشام عشان هو بابا المجال😂 اول حاجه الشاورما فراخ السندوتش چوسي وطعمه حلو وممكن يكون احسن من كرم الشام بس عيبه التومية طعمها مش اوي، وبالنسبة لفتة الشاورما كان طعمها عادي اما كرم الشام بيعملها عظيمة.
182,ممتااز
183,مفيش طومية خالص + السندويش صغير جدا
184,زبالع
185,كنت دافع تمن ٣ باكت بطاطس وجالي واحدة بس
186,اسؤ شاورما على الاطلاق، باردة وناشفة وبايته ، اول مرة الاقي عظم في الشاورما ، غير انها ملفوفة في ورقة ومرمية في كيس وصلت مبلولة بشكل مقزز، اخر تعامل مع المطعم ده
187,الاكل كويس بس الكمية قليلة اووي بالنسبة للسعر
188,Hh
189,تاخير ساعتين لاستلام الاوردر .البطاطس وحشة جدا ..السندوتش فاضي .. مفيش حتي تومية بتجي مع الشاورما ..اخر مرة اطلب من عندكم
190,food was spilled all over the bag the bag was torn apart like someone ate from it it looked disgusting and gross worst experience ever
191,I ordered sprite instead of Pepsi but I got Pepsi other than that the order was perfect
192,الاكل كان بارد جدا غير ان كمية الفراخ قليله برده
193,awful experience
194,الفراخ الكرسبي مقبولة بس بدون طعم، والسمبوسك مليانة زيت، والبطاطس برضه مزيتة. للأسف ده العادي في الأكل السريع.
195,"order came very late, order was missing items and when communicated with restaurant they denied, food was not as tasty as expected, last time ordering from them"
196,البطاطس وحشة والساندوتش صغير
197,"my order was 2 Chicken Shawerma , 1 Fries with cheese Received 3 Chicken Shawerma and no fries 😕"
198,تم تجاهل ملاحظاتي
199,Nice
200,اوردر اكتر من ساعه و لسه موصلش و لا اتحضر
201,الاكل محروق
202,الحجم قليل مكتوبة إنها مقاس كبير ممكن تتكتب مقاس وسط لكن طعمها لذيذ
203,مفيش توميه مع سندوتش الشاورما
204,الاكل بارد جدا جدا جدا جدا جدا و الجبنة سيئة جدا جدا جدا في ساندوتش البطاطس
205,رز بايت وفراخ ناشفة والتومية قليلة والتجربة سيئة جدا لن تتكرر وشكرا
206,Not fresh chicken
207,هو غالي مقارنة بغيره بس الطعم كويس جدا
208,I specifically ordered fattah sori came with white rice
209,very good
210,الاوردر اتحرك من اكتر من ساعه ودليفري فضل واقف في لوكيشن نص ساعه تانيه وطبعا الاكل جه بارد شكرا
211,بطاطس بدون كاتشب ازاى و البطاطس مفروله أو بايته و فته حجم كبير اوى فيها 5 قطع شاورما و ب 60ج ازاى
212,الاكل بارد
213,مجابوش التوميه
214,زى الخرة
215,الاكل مفهوش جبنه واتاخر الاوردر في تراجع بالمستوى
216,الفراخ غير مخليه واقل بكتير من نص فرخة . الرز ناشف . اكل ينقصه التغليف السىء. حسبي الله ونعم الوكيل
217,الاوردر موصلش بالرغم من ان مسؤول الدعم بلغني ان المندوب استلمه و في السكة
218,الفتة حمضانة وطعمها وحش جدا حقيقي متتاكلش خالص
219,الاكل بقا صفر التغليف صفر سوري في النازل
220,the thyme man'oosha received without extra cheese as requested
221,الشاورما عبارة عن جلد
222,طعم الأكل وحش و فاضي
223,الاكل سئ جدا من حيث الطعم والكميه والتغليف وكمان السعر غالي جدا بالمقارنة لكميه الاكل والطعم بجد سئ جدا من كل حاجه
224,الأكل بااااارد جدااا لا يوجد توميه مع أي ساندوتش
225,لان الاكل كان بارد جدا غير ان الطلب وصل متأخر
226,خالو الpackaging احسن عشان الاكل بيوصل بارد
227,الاكل ماشاء الله طعمه رهيب وخصوصا المشاوي و فطيره الموزديريلا
228,الاكل جه بارد والساندويتس مليان بطاطس تجربة سيئة جدا
229,Great
230,اكل سئ
231,الاكل وصل ساقع
232,الاكل سئ جدا جدا
233,سئ بطريقة مش متخيلهاا اقسم بالله زي الزفت وجي بارد و مش متغلف عدل و السندوتشات متكسرة وتحس انه اتفتح وحاجة قمة ف العك حقيقي حقيقي تجربة من اسوأ ما يمكن
234,الاكل كان كويس زمان دلوقتى غلو الاكل و صغره حجمه و بقى طعمه مش حلو زى زمان اخر مرة مش شارى تانى
235,Z
236,"only one note , shawerma contains small hair that's for your information"
237,الاكل بارد و مالوش طعم و تغليف سئ جدا جدا
238,مستوى الاكل سيء ايه اللي حصل ل مطعم سوري بجد اتصدمت
239,the food came really cold and wasnt so good after all
240,الفراخ سيئة حاجه استغفر الله العظيم
241,الساندوتشات مافيهاش حشوه !!
242,الوجبة محروقة والعيش محروق
243,"The driver does not have any change at all. All I needed was a 10 egp note from him. I gave him money and asked him to go get change and come back. He told me I wont find anyone, you can go down and get the change for me. Such a horrible attitude !!"
244,the delivery experience was very good
245,و الكفتة صغيرة اوي علي الساندوتش و الشاورما فراخ نية و زفرة
246,Perfect
247,so bad
248,الاكل وحش اوى
249,الفراخ طعمها وحش والاكل بارد و اخر مرة هطلب منكم
250,Disgusting
251,اسوء أوردر طلبته في حياتي اسوء طعم و اسوء تغليف و مديين المندوب الاوردر مش متغلف كويس
252,الطعم سيء جدا
253,انا طلبت بوكس الاربع قطع كريسبي القطع صغيره اوي علي سعرها و مش شبه الصوره و البطاطس مزيته
254,الاوردر اتاخر جداً السوتيه والطحينة سيئييييييين🙃
255,الاوردر مجاش فيه منقوشه نوتيلا
256,الطعام بارد جدا
257,"I ordered Arabian chicken shawarma box and it’s really bad, the fries are all burnt up and the shawarma bites are made of the worst chicken I’m so disappointed"
258,Packaging is awful with no respect for the Covid era we live.. Food quality gets worse and worse with time.
259,سندوتش البطاطس من غير كاتشب وباكت البطاطس من غير توابل والرز مش حلو
260,جوده الاكل قلت اوي عن قبل كده ..الارز كان سيء جدا والخضار السوتيه دون المستوي خالص
261,The food is cold and every time I order fries I get another extra shawarma if you are too lazy to make just say it
262,طعم المسحب مش حلو الفرخ مكنتش متساويه عدل و البطاطس مجلده مش حلوه و شكراً
263,"that was one of the worst orders i've ever had it was cold, it tasted awful and now i have stomachache because of it."
264,الاكل بارد جدا جدا و مش مغلف كويس و الطعم سىء جدا
265,I paid for a large chicken fattah and I received a medium fattah
266,the food was so cold and the chicken tastes horrible and i would like to get my money back as i could not eat the food
267,سئ جداا
268,تاخير جداااا ف التوصيل اكتر من ساعتين والاكل جاي مبلول وحاجه مقرفه الصراحه
269,صغير جدا غير المعتاد
270,الاكل ساقع جدا
271,الطيار محترم للغاية
272,جماعه محدش يجربه بجد طعمه غريب مكنتش مصدق ال ريفيوز اللي بيقولو وحش لحد ما جبته واتأكدت هات من اي مطعم تاني احسن
273,very bad experience the food was Soo cold and the fries couldn't be eaten
274,زفت الزفت الشورما البيتي احسن بكتيير بس مفيش وقت
275,Tooo late
276,too salty....to much mayonnaise....test less food...very bad experience...really waist of money and time..
277,زفت
278,تمسممت
279,عمتاً بيبقى كويس بس المرة دي جاي بارد و من غير تومية و متأخر نص ساعه
280,بدون اي توميه
281,Missing cheese
282,حلو جدا
283,الاكل استغفر الله العظيم يقرف والله رميته قي الزبالة و جي ملفوف ب ورق من الزباله و السلطه عبارة عن بصل بجد حاجه تقرف و هبلغ حماية المستهلك و وزارة الصحة
284,الطعام سيئ جدا والأكل بارد جدا وغير طازج وطعم الأكل سيئ جدا جدا
285,Sambosek was very hard on the edges Shawerma was full of fat (hard to chew parts)
286,الاكل جه غلط
287,El order ma gash aslan
288,نصيحه لوجه الله لو لم تهتموا بالكواليتي و كذلك وقت التحضير محدش هيطلب منكم حاجه انا عن نفسي الطلب ساعه و ربع عشان يوصل و الطعم مش زي الاول و كمان الأكل بارد جدا جدا تجربه سيئه للاسف
289,طعم الشاورما جدا سيء وكمية البطاطس والمخلل في ساندوتش الشاورما اكثر بكثير من الشاورما نفسها بمعنى كأني طلبت ساندوتش بطاطس بالشاورما مش ساندوتش شاورما
290,Very bad taste of nutella its not nutella at all i will never order from soori again
291,الطلب ناقص ٢ كانز
292,زي الزفت الاكل بارد والرز وحش مطعم معندوش ضمير والله
293,الاكل بعد ساعتين ونصف وصل باررررررد جدا ومالوش طعم !!!!!
294,waste of money uncooked chicken
295,لو سمحت الاكل جالى من غير كلو سلو ولا مخلل ولا ثومية
296,السندوتشات تعتبر فاضية
297,طالبة ٢ بطاطس و اتحسبت عليهم الفلوس و جالي واحد بس
298,the food was delicious will done
299,late delivery
300,الاكل سئ جدا مقابل القيمه المدفوعه الاوردر خارج من المطعم ناقص تجربه سيئه لابعد الحدود
301,الاكل بارد مع اني قايل ياريت الاكل يجي سخن الرز محروق شاورما الي محطوطة مش عارف يعني متتكلش كلمة قليلة عليها مش عارف ازاي ده مطعم سوري والي بيعمل الاكل وبيقدم معندهوش ضمير
302,من سيء لاسؤ ان شاء الله تغليف زباله و توصيل ازبل من الزباله و في الاخر الاوردر ناقص و متأخر وهو امام المنزل اخر مره اتعامل مع مطعم بالشكل القذر ده
303,there was no extra mushrooms
304,cold order
305,الاوردر متأخر ساعه وهو امام المنزل بسبب ان المنيوز مفيش طيارين
306,الاوردر وصل بعد 3 ساعات وكان مكتوب انه معاه مخلل وتومية وبطاطس مجاش معاه حاجة خالص !
307,Cold Food
308,تغليف سيء
309,The shawerma and the dipping are amazing
310,محدش يطلب فراخ مشوية
311,الرز كان ناشف جدا ☹
312,Fries tastes like water Garlic didn't have any taste
313,"toooo much garlic sauce on the chicken shawarma fattah, and rice and chicken could've been more. but delicious regardless."
314,يجب تزويد ارز لمسحب قليل جدا
315,very poor quantity inside sandwich
316,متأخر ومش مستوي كويس ومزيت جدا و التغليف ارخص من كده مشوفتش
317,صغر حجم باكيت البطاطس
318,الاكل وصل بارد جداا
319,ساندوتش الشاورما مفيهوش حتتين فراخ على بعض البنات كان فاضى
320,جميل جداً
321,الاكل مش مستوى خالص
322,اسؤ اوردر طلبته والله اكل بارد و تغليف سيء واكل سيء جدا
323,اسوء تجربة ليا مع التطبيق
324,اكل جميل توصيل متأخر من المنيوز
325,اسوء اكل بارد وطعمه سى
326,طلبت ٣ ساندوتش بطاطس جم بطاطس بس
327,الاكل سيء جداً و بارد اخر مرة اطلب من هذا المطعم
328,Food is good but not hot
329,Professional decent driver
330,الاوردر غلط كالعادة
331,حلو بس بيعمل الاصناف الجانبية علي مزاجو او المتاح عندو مش اللي انت تختارو
332,سئ جدا الاكل أتأخر ساعتين وجه بارد وعادب ملهوش طعم 😠
333,الاوردر بارد جدا وسئ في حاجة بيتي فيه
334,اكل متاخر و بارد و فتة الكريسبى زى الزفت
335,حلو و نضيف بس نوع الجبنه الموتزاريلا مش حلو في المناقيش
336,الطلب شاورما فراخ وتبين أنه لا يوجد إلا القليل من الفراخ والكثير من البطاطس هل أنا طالب بطاطس ام فراخ والسندوتش بدون ثومية أوالكمية غير كافية تجربة سيئة جدا لن تتكرر
337,طالب ٢ ساندوتش شاورما فراخ بالجبنه اكبر حجم الشاندوتش مفيهوش طعم جبنه و الشاورما قليله جدا و البطاطس هي اللي ماليه السندوتش و طعمها وحش و الاكل جي بارد
338,مفيش تركيز نقول خضار يبعت رز نقول بطاطس يبعت خضار ولا اي اندهاش وخدمه عملاء منيوز بيقول نبدلك الاوردر وده طبعا حيخلي الاكل بارد وطعم وحش.
339,الساندويتشات صغيرة جدا متسواش 10 جنيه
340,سيي للغايه
341,It was a wrong order !
342,شكراً سوري
343,طعم الشاورما غير خالص مش عارفة بقى الفرع ده ليه طعمه مش حلو زي الاصلي بتاع سيدي جابر
344,الوجبه مميزه
345,طعم الشاورما متغير الشاورما اقل و محطوط بطاطس البطاطس جودتها وحشه جبنه قليله جدا العيش مش طازج زي كل مره
346,الاكل بارد اوي
347,inordered extra dips roman and was not added and the money was deducted
348,رائع
349,الأكل كان بارد وتحس إنو محضر من قبل كم ساعة قبل ما يبعثوه
350,الأكل بارد و وصل بعد ساعه و نص
351,الاكل بارد جدا والعيش مجلد
352,الاكل حلو ولكن الكميه قليله جدا مقارنة بالسعر
353,سوري مكنش وحش كده بقى سئ جداا منقوشة اللبنه بالعسل حمضانه
354,الاوردر يتعدل مرتين مرة مفيش شاورما فراخ فحنخلى كله لحمة وقلت اوك وبعدها تيلفون تانى دة المطعم اتلغبط دة مفيش شاورما لحم والمتاح فراخ فقط شاورما مصرى ازاي ومفيش لحمة 😏
355,the meat was chewy and not well done
356,الطعم و الجودة حلوين طبعا .. بس بحس وقت العروض بيقللو كمية الشاورما جدا .. مش حلوة اوى الحركة دى 🤦🏼‍♀️😂
357,البطاطس والبيبسي موصلوش
358,سندوتشات البطاطس سيئه جدا جدا جدا حتي مفهاش كلسلو ولا كاتشب والبطاطس مليانه زييت انا لما بشتري من اي محل مش معروف والله العظيم سندوتشاته احلي منكم مليون مره
359,توصيل سريع الاكل جيد جدا وصل ساخن ……………….
