,comment
48,I am really disappointed. My child waited for about two hours but it was still not delivered. It was not delivered until the child fell asleep. I didn’t call him and he asked me if the order was OK. Go away.
49,Kids meal was ordered with coleslaw but it came with fries. The thick burger doesn't taste good too.
50,cheese steak small portion for the price.
51,البطاطس كانت كميتها اقل من اى مرة طلبت فيها نفس الاوردر ده
52,Extremely salty. Disappointing. couldn't eat.
53,The crispy curls portions wasnt large and i ordered large
54,The order didn’t came
55,Very bad experience with employees
56,"Poor taste, fries are awful"
57,اللحمة ناشفة و مش طازة
58,للمرة العاشرة اطلب بيبسي دايت يجيلى بيبسي عادى وانتظر ساعة كمان علشان يغيروه
59,I didn’t receive the cheese cup
60,Burned burger and dry with little mushroom
61,حلو جدا
62,وحش جداااااا زفت
63,My comment wasn’t considered
64,رفضو المنتج قادم المنزل وليمني الطلب عند الكبري
65,الطعم حلو بس التوصيل بيتأخر و الأكل بيكون بارد
66,دائما يطلع الطلب كأنه مفتوح ياريت تقفلوا كويس
67,كول سلو لم يأتى
68,الأكل كله كان بارد جداً والبطاطس مجلدة ومزيتة
69,أ
70,تقريبا حصل تسمم من الطلب ده
71,👍
72,The beef in at least one of the burgers clearly was rotten.
73,Ignored my request of no mayo
74,The promo code doesnt work i should have discount 30egp
75,"I ordered from Hardee’s many times and the food was good. NOT TODAY, , we decided to try one of those offers (4 burgers ), one of the burgers was obviously rotten, it smelled so bad, Hardee’s sent another one after we complained, but overall the food..."
76,old bread very bad disgusting I threw it in the basket
77,food portion became big question mark حجم السندوتشات بقي صغير رغم ان الأسعار زادت اكتر من الضعف
78,burger was raw and tasteless and fries was raw aa well
79,Very bad experience
80,الاكل ناشف جدا وناقص بطاطس وببسي اول واخر مرة اطلوبة
81,"2 sandwiches out of the 4 were rotten, felt a nosea of a throw-up afterwards, as if the meat wasn't cooked enough, or rotten."
82,سلوك الطيار ممتاز و مشرف
83,كاتبه no vegetables حطولليى٣ شرايح طمامط كأنه بالعند وانا بشيلهم الجبنه كلها بتتشال معاه رجاء تعملوا شكوي للمطعم يكلمني عشان بجد انا جايباه ومخلياه للصبح عشان مبيفتحوش قبل ١١ واتصدمت ولو مش هتتواصلو معاهم عرفوني عشان اتصل بيهم اعمل complaint يب وشكرا
84,I didn’t receive the order I canceled it and I want my money back
85,you only know how to take the one pound verification payment and then promise to return and nothing returned
86,الاوردر لم يصب وتجربه سيئه من المطعم ومن البرنامج المطعم يبلغني ان مافيش اوردر انعمل والبرنامج يقولي الاوردر في الطريق بجد تجربه في غايه السوء
87,جالى الحساب أزيد من المكتوب ، البطاطس مش زى المكتوب ، ونص الكمية ، الساندوتش ليه ريحة غريبة ، don't buy from them
88,الببسي مو موجود
89,Did not get the order
90,التوست وحش جدا
91,طلبت الاوردر الساعه 10 جالي الساعه 2 لا انصح بستخدام المنيوز لانه مش بيهتم بالعملاء ولا بيحلو مشاكلهم
92,i haven't received the order yet !!!!!!!!!!!!!!!!!!!!!!!!!! how can I give you rating !!!!!!!!!!!! looser application and looser restaurant 👎👎👎👎👎👎👎
93,the restaurant refused to deliver my order
94,Very bad sandwich really not recommended at all
95,جيدا
96,The worst ever!!!!
97,Late for Suhur
98,الاوردر مجاش اصلا
99,They didn’t deliver the drink even they deducted the amount and i told the driver he told me that he will bring it and come back again but he didn’t
100,"restaurant cancelled the order after 20 mins of ordering cause the address was out of One however and it was not mentioned pre ordering , it got accepted normally and the cash was already withdrawn from the account"
101,الطعم سيء اقفلوه احسن
102,Everything was good but the food was a little cold and the family fries were so small
103,Food was cold when it arrived
104,التوصيل بيتأخر ٣٠ - ٤٥ دقيقة
105,♥️
106,Small
107,Great
108,الطعام بارد
109,مستوي ضعيف علي كل الاحتمالات...سيئ جدا
110,hadrees maadi branch manager attitude was very bad
111,السندوتش جه غلط للأسف
112,Find a new one
113,كان سى جدا وناشف مش زي كل مره
114,الحجم صغير جدا للساندويتش والبطاطس
115,Late
116,"Food cold, wrong item, Hardees lost their standards, not ordering from them again"
