,comment
139,الاكل كويس بس اتبهدل في التوصيل
140,جالي بايظ وقديم وجابلي تسمم عمري مهجيب منهم تاني
141,"Food’s nice but rice noodles was kinda tangled too much like a furr ball, had to add sou sauce to detangle I usually order from Ama and I don’t want to have a bad impression on their other menu"
142,more than Great
143,طعمه وحش اوي و مش طازة طعمه فيه حاجه مقرفه و الsalmon محطوط ب الskin
144,The sushi was all over the place; driver didn't make sure that his driving was stable enough for the food not to tip over.
145,I got the order 2:30 hours later
146,Thanks
147,Wrong order !!! Ordered 20 combo flash offer but got something else entirely!!!
148,كان بارد للاسف
149,الطعم سئ جدا
150,Very bad experience
151,The rice was not cooked properly and the over all smell of the sushi wasn't as usual Very disappointed
152,I ordered the 20 box and got wrong pieces in it
153,Amazing❤️
154,My fav place Best quality !!
155,Terrible service from both ama sushi and el fashala elmenus. Aswa2 application
156,تحفه
157,"Not good at all, مليان زيت وطعم عادي مش احسن حاجه"
158,المطعم من أفضل مطاعم السوشي بالنسبالي، بس الاوردر ده اتأخر جدا، والمطعم لما كلمته مكانش بيرد او بيكنسل عليا، واتأخرو جدا جدا في التوصيل .. ده المرادي، إنما قبل كده كان كل حاجة تمام الصراحة
159,الاوردر اتأخر ساعة و كلمت المطعم مرتين، اول مرة كدبوا و قالوا الاوردر طلع و الدليفري اكدلي انه مطلعش و تاني مرة في واحد زبالة قليل الادب قفل السكة في وشي لما قولتله الاوردر مطلعش. و بعد كل ده كواليتي السوشي نفسها سيئة خصوصا الهوت ليمون
160,The pieces are completely different from whats written
161,Missing the sticks
162,there was no eel in the dragon roll!!
163,exceptional
164,Ama sushi has enhanced their food quality drastically!! 😋😋😋
165,Not the freshest
166,تاخير وعدم رد وكمان بتكنسلوا الخط .. والاكل وصل ساقع طبعا وتجربه سيئه
167,Best
168,The test is not good as we expected and it was very messy. It was repaired randomly and the fried shrimp very bad. Iam really disappointed
169,Not same items as said in the combo components
170,Was great
171,Baaaaaaad
172,ديه اسواء مره اطلب فيها بجد الرولز معموله باستخسار بشع كانهم باعتينه هديه مش شارياه ميقدروش طبعا يطلعو السوشي ده في المطعم بس عشان دليفرى يبقي يتعنل بشع كده
173,صاحب المطعم شخص غير محترم و بهدل راجل غلبان بتاع دليفري و قاله غور ف داهية.شخص متكبر محدش يشتري منه لحد ميتربي
174,احلي مره جالي تحفهه بجد
175,الاكل كان من ابشع ما يكون و كان مقلوب و ساقع جدا
176,all I ate was rice. I ordered sushi not rice!
177,تجربه لن تكرر .. اولا تاخير وثانيا الاكل واصل ساقع وثالثا اتصلت كتير جدا ع الرقم الي حطيتوه للمطعم وكان مابيردش او بيكنسل عليا .. انا اول مره اشوف مطعم بيكنسل اتصالات .. وسيتم نشر ذلك لعدم احترام الناس
178,It was not fresh & زفر
179,"Salmon is literally black, felt like throwing up"
180,-5/5 كواليتي السوشي بقت بشعه وملبانه رز بس لا طعم ولا شكل ده كان احسن مطعم بس الكواليتي بقا بشع
181,مع الآسف اول تجربه و مش افضل تجرّبه مفيش نكهة للسوشي ما أنصحش بيه ماترميش فلوسك في الزباله
182,The food came cold! Imagine fried food arriving cold! I tried calling the restaurant but no one answered
183,h
184,the dragon roll does not contain any eel at all!!! and California roll was having crabs only as well!!!
185,where's the thousand island sauce?
186,the fried combo was not good at all neither taste nor the items
187,The food came cold & tasteless
188,الدليفري اخد فلوس زياده و قالي انا تبع المطعم و مندوب التوصيل بتاع المينيوز مجاش و مستلمش الاوردر و دفعت 100 جنيه زياده و محدش بلغني و اتفاجأت و انا بستلم
189,الأكل كان طعمه كويس بس مش أحسن حاجة.. لكن بعده بأقل من ساعتين جالي تسمم و مغص شديد، و للعلم مكنتش واكلة أي حا٠ة تانية معاه لا من جوه البيت و لا من بره
190,القطعة مزيتة جدا و الطعم الزيت باين انه حتى مش نضيف
191,"For the second time in a row i get nausea and vomiting 1 hour after eating your food, i was a constant customer for over a year i always ordered from your place , but after what happened to me the last two orders i will never order your food again an..."
192,I’m a regular customer but the last order was spoiled
193,I have 18 piece not 20
194,I got food poisened
195,I didn't receive the order till now
196,Ok
197,"the order takes more than 2 hours to be received, also the food was very cold and not fresh"
198,الاوردر موصلش
199,الكرانشي رول كان فيه شوك سمك السلامون
200,D’EDF
201,هو حلو بس كان في قطع طعمها غريب و مش فريش
202,driver was rude and food was cold
203,They delivered lemon roll instead of crazy roll. The Philadelphia roll was good tbh.
204,To7faaaaa
205,"the sushi wasn’t fresh and the avocado in the crispy roll tasted weird. the amount of sauce was very small. also, the rice was just bad."
206,مشكله جامده بالتوصيل الاوردر وصل بعد ساعتين متلج
207,the fried pieces are ice cold ... taste bad. very small pieces
208,اوحش سوشي كلته فحياته طعمه فيه حاجة مش مظبوطة
209,Was terrible order
210,Definitely a scam as for value vs quality and quantity!
211,جودة السوشي سيئة جدا
212,Cold
213,Food was spoiled
214,portions are quite small for glass noodles unlike I ordered before
215,The amount of Soya sauce coming with the order is not enough at all! And the sauces is not in the menu and we cannot add/buy extra. but the food was amazing! highly recommended! Thanks
216,Very dry so small but nice packaging
217,too oily
218,the food wasn't good
219,Noodles so badddd and sushi not the best
220,Fast
221,There was no soy sauce in my order
222,الصوص بس الترياكى و السبايسى كانت علبة واحدة فقط
223,best sush
224,quality el sushi bgd b2t wa74a awe mafy4 t3m haga 8er rice ma2ly bgd mafy4 flavor f kol el rolls
225,رااااائع حقيقي فريش و سخن و وصل سريع و منتهى الذوق ❤️
226,good but I found a bone in the hot lemon roll
227,"They didn’t send any ginger. Also, they only sent one wasabi and one soya. But 2 teriyaki and 2spicy mayo."
228,Helw awe el raw ahla mn el fried w l sushi fresh I hope this quality lasts
229,فيه طعم مراره غير مبرر
230,لذيذ
231,كان فى شوك كتير فى السالمون فى spicy lemon rolls و الصوصات كانت مش كفاية من كل حاجة واحدة بس و دة ميكفيش ال٢ sets
232,The worst experience ever … not once but twice . Never ordering from AMA ever again
233,"they are not using Philadelphia cheese, another bad type but the other rolls was good"
234,"I got chicken noodles and 10 pieces sushi combo, the noodles tasted nice but the portion was so small for that price, and the 10 pieces sushi were also so tiny compared to other sushi places I tried, and the taste was so mid, didn’t taste good at all..."
235,الأكل مجاش أصلن أنا مستنيا بقالي ساعتين او اكتر أحسن أنا اصلن كنت مستخسرا الفلوس
236,Fresh and delicious as always
237,الاوردر كان حلو جدا بس كان كله فوق بعضه 😅
238,All was perfect
239,Quality declined. One Roll was obviously a leftover from days before because the rice was hard and stale
240,Order was properly packed and tasted good but order was late and crabsticks were hard
241,food came after 1h30min. soup was cold and sushi was messed up. terrible experience
242,There was a bad taste of the oil used for frying
243,انا كنت طالبة السالاد بدون كاڤيار ،، جتلي كلها كاڤيار! اعتقد لو هي كانت جاهزة مثلا ومش هينفع يعدلوا فيها كان المفروض حد يقولي ،، لكن غالبا هي فريش ف ليه نتجاهل الريكويست ده؟ الاوردر كله بشكل عام كان كويس بس دي كانت حاجة مستفزة جدا الحقيقة
244,Poor handling for food Left the order without confirm from myself
245,The order came extremely cold and tasteless Doesn’t worth the money
246,السلمون كان طعمه غريب و لونه كمان و الصوصات في واحد طعمه كان بشع مقدرتش اكله
247,Food was cold and it was not fresh at all
248,توب التوب كل يوم اجيب 😂
249,الاوردر طعمه وحش جدا ... والسوشي كأنه محروق
250,food came cold and didnt taste fresh
251,I like it
252,تحفه الباكدج جامده السوشي نضيف و تحفه 10/10 ونجمه
253,"The fried portions were very oily and the sauce was terrible, I didn't like the food at all, it was never like that , it used to be good 😕"
254,The sushi boxes were spilled
255,اخر مرة Ama
256,taste not good not fresh or hot
257,My order came at 1 am and no one called me even to explain why it’s late and when I called the driver he said he had many orders and it was far away and he doesn’t know how did that happened the. My order came cold and not fresh
258,Very good
259,The worst time ever although i make a complain the last time also wasn’t good then i sent before I ordered this time but really was horrible
260,كمية قليلة شوربة كتير
261,A
262,Sushi was not fresh and had a bad taste in it.
263,1. Order came an hour late 2. Food came messy and all mixed
264,I
265,thx u
266,It’s disappointing for me today i usual to order it from her or take it in the restaurant me and my son love it so much bit today was cold not fresh and not tasty at all :(
267,بجد معرفش المره ديه السوشي جاي وحش جدا كانه من مكان تاني القطع اصغر النص و نوع الجبنه متغير للاسواء بجد اوحش مره طلبت فيها
268,the fried calamari came without the sweet chilli sauce and the portion was small
269,We got food poisoned
270,The order was really bad I think it fell from the driver and the taste was not good at all
271,it wasnt fresh and tasted off
272,Sauces were dripping and pieces fallen all over the package with everything mixed up and rice fallen off
273,وحش جداً
274,In the green hoso maki is nothing green in it just brown
275,The food was amazing but the soy sauce spilled
276,الاكل متوسط مش مميز خالص و فى قطع ملهاش طعم و الرز ناشف و القطع عماله تصغر بشكل كبير
277,Not fresh at all
278,Sushi ingredients quality is so bad honestly.. it keeps getting worse every time!
279,"A special thank for the service support, thank you ama for this delicious order I appreciate it alot🙏🏼❤️❤️"
280,حجم القطع صغير جدا عن المعتاد للاسف تجربه مش حلوة
281,the order was superrrr lateeee!! and it's not the first time to complain on thatt it's too much
282,I didn’t recieve the sauces with the order.
283,المقلي كان بارد و المكرونة مش حلوة
284,i love it
285,الطيارين بتوع توصيل المطعم دة بالتحديد قمة في الذوق والاحترام والمطعم أكله حلو والماتريال حلوة كالعادة وطازة
286,ممتاز جدا جدا جدا و الاوردر طازة والخامات منتهي الروعة
287,تجربة ممتازة للسوشي الأصلي والخامات جودتها عالية جدا والاكل نضيف وطازة والتغليف محترم والاكل مش بيتأخر في التحضير ولا التوصيل بجد شكرا جزيلا اتبسطت من الطعم جدا
288,The portion of the soya sauce wasn’t enough
289,"Incredible taste, portions, packaging, and very professional. It truly impressed me 💖"
290,The hot lemon roll arrived cold although it should be served hot.
291,always the best quality soy sauce was thin
292,حلوا جدا و معاه كل ال souces
293,The sushi didn’t taste fresh at all it tastes awful I used to order from ama a lot but this time it’s terrible
294,Lovely taste as always frim AMA
295,تححححفهه
296,The order came with no soy sauce and wasabi
297,I didn’t receive the order
298,Insect in the food
299,elakl mknsh so5n kan bard gdn
300,sushi rolls are getting much smaller
301,السوشي مكنش فريش طعمة كان باين انه بايت
302,the portions were all reduced although the price remained unchanged. الكميات قليلة رغم ان السعر زي ما هو
303,no soy sauce or tiryaki
304,The sushi wasn’t tasty & fresh as I used to
305,ابشع اوردر جبته في حياتي وحش اوووي الكمية قليلة جدا طعم الحاجات مش باينه من كميتها القليلة طبعا كل حاجة كانت بشعه حرفيا فلوس واترمت علي الارض للاسف
306,The delivery guy was weird
307,كان بشع ومزيت. وحش اوي
308,المستوي في النازل اوي
309,very good glass noodles
310,Was not fresh and not even hot
311,"delicious but arrived too late, and the size of the sushi was smaller than the normal I order the same order every time but this time it's smaller than usual!"
312,perfect
313,كمية الشوربه قليله جدا علي سعرها والسوشي مش جاي معاه صويا صوص ولا واسابي
314,السوشي مكنش معمول كويس كان بيتفكك و يقع من بعضه
315,الاكل كان بارد وواصل متاخر كتير
316,The order was very cold and very very late delivery
317,"The hoso and fried sushi where fine (basic) but the crispy shrimp roll was soggy,not crispy and very dull. The food was also cold."
318,The sushi wasnt fresh at all and tastless
319,أنا حالي اسهال و ترجيع بعد الاكل ب ٥ ساعات لسه فايقه منه النهارده أنا عميله للفرع و بطلب ساعات اون لاين جاي مفرول و غير كل مره
320,the order was delicious but it didn't arrive on time
321,العرض رائع والمطعم رائع جدا جدا بس المنيوز الابلكيشن نفسه سئ جدا والمندوب متأخر جدا
322,sauces need to be increased
323,الاكل مش طازه وفي بواقي أرز بعيد عن القطع اكن العلبه كان متآكل فيها وبعدها الاوردر اتجهز فيها بردو
324,Awel mara atlob mn far3 el tagamo3 w el haga kanet m2leia wehesh
325,للاسف تاخير غير مبرر و الاكل بيصل يعد ساعتين و حاجة سيئة جدا
326,للأسف القطع بارده وكلها مفكوكه غير كدا الطعم مش أحسن حاجه أول مرّه اطلب بجد ويوصل بالأوردر بالسوء ده
327,it tasted so bad it was veryy stale
328,السوشي كان بايت وطعمه وحش وشايلين جبنه فلادلفيا من عليه!!
329,That was mainly rice .. actual seafood is barely seen
330,اولا الصوصات قليله جدا علي اوردر كبير زي ده و الاوردر كان بارد و ديما مافيش ايزي استيك و بعدين الافوكادو الي كان في القطع بشعه طبعا غير اسلوب الديلفيري السء للغايه انا بعد ماكنت بحب اطلب منه ممكن ما اطلبش تاني
331,You need to change your teryaki sauce
332,Very small pieces
333,ال hoso بجد كان ملفوف شبه ورق العنب و الحاجه كانت متبهدله ف العلبه .ده غير اني بطني وجعتني جدا بعد ماكلت ب ٥ دقايق
334,"the order was alright, but the crab sticks were tasteless and the avocado wasn't fresh."
335,nothing further
336,جميل جدا
337,Order came missing a whole platter
338,The order had no salmon in one of the fried portions and there was no avocado! I’ve been ordering the same order several times. This time the taste wasn’t good at all .. you guys mixed the fried rolls with the raw one in the same package and it was c...
339,The sushi was small
340,But late delivery
341,Soy sauce is too little
342,late delivery
343,It wasn’t fresh as usual.
344,Very small sushi piece sizes compared to every time
345,"they’re only 12 pieces, where’s the offer??!!"
346,"Soy sauce was too little, everything else was fine."
347,Was so good and fresh really delivery take no time
348,Pieces are cold salmon tastes super bad i really dont like it
349,ياريت حد يتواصل معايا في اسرع وقت
350,Very bad
351,المفروض يجي ٢ spicy mayoو اتنين teriyaki اصلا و انا طالبا زيادة واحد من كل حاجة جية الاساسي بس
352,"Very slow delivery though! Food was hot and fresh! I was really afraid of the bad reviews i read in here! The called to follow up, which is good!"
353,very bad not fresh
354,food is cold
355,Just overall disappointed
356,القطع حجمها صغير، و السوشي جاي مقلوب فوق بعضه.. و كان كمان ساقع ! بجد سيئ
357,Very bad quality
358,Not bad
359,Pieces were smaller than before
360,The delivery is always late
361,Very very delicious and high quality
362,Avocado was black Rolls were not that good this time They placed the fried rolls with the raw ones in the same plate so the raw salmon wasn’t raw anymore cause they were in one plate!!! Disappointed
363,Too little
364,D
365,تعمه وحش
366,"Very delicious food, perfect packaging and very clean as usual."
367,Order was late :(
368,السوشي مكنش طازة كأنه بايت وطعمه مكنش حلو والواحد مش دافع فلوس قليله عشان ياخد الكواليتي دي. ٠
369,"The sushi was not fresh, the salad mix was not compliant (no lettuce, no avocado, no cherry tomatoes...) and they were wrong in the order. They didn’t answer my calls. I advise against it!"
370,nodellls was so bad
371,The order took almost 2 hours to arrive and it was missing 4 pieces. The food quality was horrible. It’s not my first time ordering from Ana sushi but this time was the worst ever.
372,taste is good but how come combo 30 be with only 1 soy sauce. other sauce feels like eating honey not soy sauce
373,انا باكل من اما فالمطعم والاكل بيكون حلو لكن دي رابع مرة اطلب اونلاين وفعلا بيكون سيء معرفش ليه بيفرقو فالكوالتي بتاعت الاكل وهو فالمطعم والاكل وهو طالع دليفري بجد مستحيل اكل من عندهم تاني لا فالمطلعم ولا حتى اني اطلب
374,Worst order
375,I ordered it at 10 pm and it arrived at 1 am and finally the quality is below average
376,"came very late and food wasn't that good, glass noodles was the only good thing"
377,Small seafood portions
378,Great
379,The fried rolls came very bad
380,I didnt receive the added ginger although i paid for it
381,الاوردر معجن كله ريحة زفارة و مفيش طعم لاي حاجة الافوكادو ناشف و مر الاوردر اترمي و متاكلش
382,زفر اوى ومش فريش
383,القطعه كبيره والأرز كتير والحشو قليل
384,THE ORDER DIDNT EVEN ARRIVE
385,👍👍
386,مش فريش و السلمون مش حلو
387,Sauces were all over the bag
388,very good
389,الدليفيري راح يفك مارجعش و اخد باقي الفلوس
390,بشسشع
391,ال القطع صغيره اوي مش زي الي في الصوره و خساره فيه الفلوس
392,المرة دي ال noodles كلها جاية بالصوص حادق جدا و متتاكلش
393,It was not good at all
394,the driver was supportive but the order was so late and the support system wasn't working
395,"Sushi was very bad and cold not fresh at all, really really bad"
396,بارد ومفيش تنوع صوصات اكتر
397,بجد انا طلبت الاوفر ده تلات مرات المره ديه احلا مره تحفه لجد تسلم ايد الشيف الي ماسك الشيفت ده
398,i ordered from exactly 2 hours and still no show
399,late delivery and cold meal
400,I ordered shrimp noodles soup and I received fried shrimps
401,came late
402,"It’s okay and the food hot and on time, but it was not fresh."
403,Mainly the presentation of the food was not good pieces were all over each other and some pieces were missing items like the salmon layer and caviar spreading
404,The sushi was a bit burnt
405,ساقع والصويا صوص مدلوقة في كيس معرفش ازاي واخر حاجة بقي الاوردر وصل بعد ميعادة ب ٤٥ دقيقة بجد تجربة مش حلوة خالص
406,"Tuna was not fresh ,no even edible so disappointed"
407,Order didnt even come
408,i didn't receive the order as the restaurant call me before iftar 10 mins informing me that they willbe late for an hour. I told themI willnot accept to receive the order that late because its Iftar time and they should have informed me earlier
409,Damaged unorganized fallen down
410,مبدعيننن❤️❤️
411,الرولز حجمه صغير جدا كأنه أكل عروسة باربي!! وريحة زفارة في السلمون غير كده مش بطال
412,quality was way worse than normal and was very late
413,the order was amazing. everything was super fresh and the ingredients are high quality.
414,Thank you for an amazing sushiiiii ! Best what I tried in Cairo
415,Goid
416,"I tasted AMA Sushi before it wasn’t that good they upgraded their quality … Sushi was Fresh , hot and delicious and price was reasonable"
417,was not so fresh 😕
418,Delivery was 30 while on receipt was 60. The place is just 2 mins away
419,"Great value for money, it came super quick too."
420,I ordered egg noodles but I received noodles (pasta)
421,👍🏻👍🏻
422,اول مره يكون سىء بالشكل ده احنا بنجيب منكم كتير جدا المره ديه كان بايت وجع بطنى انا وبنتى يومين وكرهت السوشى
423,Add teryaky to the menu
424,N/A
425,👍
426,"The sushi was excellent, but the tempura dish contained too many vegetables and breadcrumbs with very few shrimps and calamari."
427,"The sushi was of good quality, and i got the order very fast"
428,"7elw overall kda bs el fried msh a7sn 7aga, lakn rl raw kan perfect 👌🏻"
429,I ordered 12 pieces and I didn’t expect it to be that good. The delivery guy well mannered. Thank you for the lovely food.
430,Tohfaaaa
431,order was good only philadelphia roll tasted weird
432,الاوردر كان بارد و معجن رغم اني منبهه فالتليفون مستوى سئ جدا
433,Instead 16 rolls I got 12. Rolls are small.
434,انا جالي تسمم انا من ساعة ما كلت و انا بموت والله اخر مره اطلب من المكان ده
435,My
436,الاوردر اتاخر عن الميعاد ساعتين والاكل جاي متلغبط ع بعض وابدا مش فريش حقيقي اسوء تجربه سوشي
437,"Frying oil is soo bad, the sushi wasn’t fresh, throw it all"
438,cold and came very late
439,It was so cold unfortunately
440,روعة
441,The sushi was rotten and most of the ingredients were expired.
442,food was cold
443,Sushi was super cold. Most pieces were crumbled. Order was 3 hrs late
444,حجم السوشي اصبح اقل بشكل ملحوظ
445,I usually don’t leave a review but worst sushi I’ve ever had.
446,the food was good but there was a bad piece of salmon in one of my rolls
447,"Disgusting taste, never ordering again"
448,للاسف سئ وبارد
449,very late delivery!
450,"The spicy lemon roll was a bit burned, and the soy sauce tasted so heavy quite weird."
451,Missed 2 teriyaki sauces Also the teriyaki sauce which added with the order ( for free ) is veryy smalll
452,اسوا مرة طلبت فيها و بار جدا و وصل بعد ساعتين و نص
453,معملش ال اوردير اصلا و موصلش و فضلت مستني ساعه و نص و في الاخر قالي اصل حد استلم الاوردير على الجهاز و نسي يعمله
454,Food was very cold
455,they didn't include my note/comment 2 pieces were sent in very bad shape and taste
456,جيه متأخر وبارد ومجلد
457,The portions could be bigger for the price
458,Late delivery and cold!
459,طعم سئ جدا جدا جدا
460,Quality wasn’t good as before Also temperature wasn’t good
